source_id,subject,relative_path,parser,status,units,unit_count,text_chars,formula_count,table_count,embedded_visual_count,notes
SRC-0830,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sim_1\new\mealy_tb.vhd,text/utf-8-sig,parsed,lines,100,2044,,,,
SRC-0831,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sources_1\new\mealy.vhd,text/utf-8-sig,parsed,lines,92,2541,,,,
SRC-0832,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.xpr,metadata,metadata-only,,,,,,,
SRC-0833,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110103.png,Pillow,parsed,pixels,765628,,,,1,1108x691; mode=RGBA
SRC-0834,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110115.png,Pillow,parsed,pixels,673302,,,,1,966x697; mode=RGBA
SRC-0835,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110244.png,Pillow,parsed,pixels,475790,,,,1,971x490; mode=RGBA
SRC-0836,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110314.png,Pillow,parsed,pixels,389424,,,,1,976x399; mode=RGBA
SRC-0837,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110323.png,Pillow,parsed,pixels,681030,,,,1,1081x630; mode=RGBA
SRC-0838,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110328.png,Pillow,parsed,pixels,744876,,,,1,1089x684; mode=RGBA
SRC-0839,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110332.png,Pillow,parsed,pixels,422368,,,,1,1072x394; mode=RGBA
SRC-0840,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110335.png,Pillow,parsed,pixels,313626,,,,1,939x334; mode=RGBA
SRC-0841,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110339.png,Pillow,parsed,pixels,696960,,,,1,1056x660; mode=RGBA
SRC-0842,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110347.png,Pillow,parsed,pixels,585812,,,,1,1069x548; mode=RGBA
SRC-0843,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110357.png,Pillow,parsed,pixels,335880,,,,1,933x360; mode=RGBA
SRC-0844,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110440.png,Pillow,parsed,pixels,343980,,,,1,980x351; mode=RGBA
SRC-0845,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110449.png,Pillow,parsed,pixels,577122,,,,1,1057x546; mode=RGBA
SRC-0846,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110455.png,Pillow,parsed,pixels,697682,,,,1,1046x667; mode=RGBA
SRC-0847,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110459.png,Pillow,parsed,pixels,755236,,,,1,1082x698; mode=RGBA
SRC-0848,컨트롤로직설계,mux_8to1\스크린샷 2026-07-29 110503.png,Pillow,parsed,pixels,450590,,,,1,1099x410; mode=RGBA
SRC-0849,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR].zip,metadata,metadata-only,,,,,,,
SRC-0850,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\sim\ssm.db,metadata,metadata-only,,,,,,,
SRC-0851,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\wt\project.wpc,metadata,metadata-only,,,,,,,
SRC-0852,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\wt\xsim.wdf,metadata,metadata-only,,,,,,,
SRC-0853,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.hw\mux_8to1.lpr,metadata,metadata-only,,,,,,,
SRC-0854,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.ip_user_files\README.txt,text/utf-8-sig,parsed,lines,2,129,,,,
SRC-0855,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\compile.bat,text/utf-8-sig,parsed,lines,28,918,,,,
SRC-0856,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\compile.log,text/utf-8-sig,parsed,lines,5,370,,,,
SRC-0857,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\dec_3to8_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0858,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\dec_3to8_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0859,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\elaborate.bat,text/utf-8-sig,parsed,lines,27,1053,,,,
SRC-0860,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\elaborate.log,text/utf-8-sig,parsed,lines,18,946,,,,
SRC-0861,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0862,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0863,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\mux_8to1_tb_vhdl.prj,metadata,metadata-only,,,,,,,
SRC-0864,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\simulate.bat,text/utf-8-sig,parsed,lines,27,997,,,,
SRC-0865,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\simulate.log,text/utf-8-sig,parsed,lines,2,24,,,,
SRC-0866,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xelab.pb,metadata,metadata-only,,,,,,,
SRC-0867,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,158,,,,
SRC-0868,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0869,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0870,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0871,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0872,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0873,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0874,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0875,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0876,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0877,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0878,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0879,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0880,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0881,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0882,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,321,,,,
SRC-0883,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\dec_3to8_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1370,,,,
SRC-0884,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,158,,,,
SRC-0885,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0886,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0887,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0888,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0889,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0890,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0891,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0892,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0893,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0894,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0895,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0896,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0897,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0898,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0899,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,321,,,,
SRC-0900,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\mux_8to1_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1378,,,,
SRC-0901,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\dec_3to8.vdb,metadata,metadata-only,,,,,,,
SRC-0902,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\dec_3to8_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0903,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mux_8to1.vdb,metadata,metadata-only,,,,,,,
SRC-0904,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mux_8to1_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0905,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0906,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0907,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,5,370,,,,
SRC-0908,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
SRC-0909,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.srcs\sim_1\new\mux_8to1_tb.vhd,text/utf-8-sig,parsed,lines,164,3444,,,,
SRC-0910,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.srcs\sources_1\new\mux_8to1.vhd,text/utf-8-sig,parsed,lines,76,1970,,,,
SRC-0911,컨트롤로직설계,mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.xpr,metadata,metadata-only,,,,,,,
